Model,DPO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,Hz
Horizontal Scale,260.4
Sample Interval,0.5208
Filter Frequency,2e+08
Record Length,5000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,NONE
Vertical Offset,0
Vertical Scale,20
Label,
TIME,MATH
1.0093e+03,-75.05
1.0098e+03,-76.5563
1.0104e+03,-78.0594
1.0109e+03,-76.5563
1.0114e+03,-75.05
1.0119e+03,-75.05
1.0124e+03,-75.05
1.0130e+03,-76.5563
1.0135e+03,-78.0594
1.0140e+03,-76.5563
1.0145e+03,-75.05
1.0150e+03,-76.5563
1.0156e+03,-78.0594
1.0161e+03,-73.5469
1.0166e+03,-69.0312
1.0171e+03,-73.5469
1.0176e+03,-78.0594
1.0182e+03,-76.5563
1.0187e+03,-75.05
1.0192e+03,-76.5563
1.0197e+03,-78.0594
1.0202e+03,-74.5656
1.0208e+03,-71.0719
1.0213e+03,-73.0625
1.0218e+03,-75.05
1.0223e+03,-76.5563
1.0229e+03,-78.0594
1.0234e+03,-74.5656
1.0239e+03,-71.0719
1.0244e+03,-73.0625
1.0249e+03,-75.05
1.0255e+03,-76.5563
1.0260e+03,-78.0594
1.0265e+03,-78.0594
1.0270e+03,-78.0594
1.0275e+03,-74.5656
1.0281e+03,-71.0719
1.0286e+03,-74.5656
1.0291e+03,-78.0594
1.0296e+03,-78.0594
1.0301e+03,-78.0594
1.0307e+03,-74.5656
1.0312e+03,-71.0719
1.0317e+03,-74.5656
1.0322e+03,-78.0594
1.0327e+03,-75.05
1.0333e+03,-72.0406
1.0338e+03,-75.05
1.0343e+03,-78.0594
1.0348e+03,-78.0594
1.0354e+03,-78.0594
1.0359e+03,-74.5656
1.0364e+03,-71.0719
1.0369e+03,-74.5656
1.0374e+03,-78.0594
1.0380e+03,-78.0594
1.0385e+03,-78.0594
1.0390e+03,-73.5469
1.0395e+03,-69.0312
1.0400e+03,-73.5469
1.0406e+03,-78.0594
1.0411e+03,-78.0594
1.0416e+03,-78.0594
1.0421e+03,-78.0594
1.0426e+03,-78.0594
1.0432e+03,-76.5563
1.0437e+03,-75.05
1.0442e+03,-73.0625
1.0447e+03,-71.0719
1.0452e+03,-74.5656
1.0458e+03,-78.0594
1.0463e+03,-76.5563
1.0468e+03,-75.05
1.0473e+03,-75.05
1.0478e+03,-75.05
1.0484e+03,-75.05
1.0489e+03,-75.05
1.0494e+03,-75.05
1.0499e+03,-75.05
1.0505e+03,-76.5563
1.0510e+03,-78.0594
1.0515e+03,-76.5563
1.0520e+03,-75.05
1.0525e+03,-76.5563
1.0531e+03,-78.0594
1.0536e+03,-78.0594
1.0541e+03,-78.0594
1.0546e+03,-76.5563
1.0551e+03,-75.05
1.0557e+03,-75.05
1.0562e+03,-75.05
1.0567e+03,-75.05
1.0572e+03,-75.05
1.0577e+03,-76.5563
1.0583e+03,-78.0594
1.0588e+03,-74.5656
1.0593e+03,-71.0719
1.0598e+03,-74.5656
1.0603e+03,-78.0594
1.0609e+03,-78.0594
1.0614e+03,-78.0594
1.0619e+03,-78.0594
1.0624e+03,-78.0594
1.0630e+03,-73.5469
1.0635e+03,-69.0312
1.0640e+03,-73.5469
1.0645e+03,-78.0594
1.0650e+03,-78.0594
1.0656e+03,-78.0594
1.0661e+03,-72.4906
1.0666e+03,-66.9219
1.0671e+03,-70.9875
1.0676e+03,-75.05
1.0682e+03,-73.5469
1.0687e+03,-72.0406
1.0692e+03,-75.05
1.0697e+03,-78.0594
1.0702e+03,-74.5656
1.0708e+03,-71.0719
1.0713e+03,-74.5656
1.0718e+03,-78.0594
1.0723e+03,-74.5656
1.0728e+03,-71.0719
1.0734e+03,-74.5656
1.0739e+03,-78.0594
1.0744e+03,-76.5563
1.0749e+03,-75.05
1.0755e+03,-73.5469
1.0760e+03,-72.0406
1.0765e+03,-75.05
1.0770e+03,-78.0594
1.0775e+03,-73.5469
1.0781e+03,-69.0312
1.0786e+03,-73.5469
1.0791e+03,-78.0594
1.0796e+03,-74.5656
1.0801e+03,-71.0719
1.0807e+03,-71.5563
1.0812e+03,-72.0406
1.0817e+03,-75.05
1.0822e+03,-78.0594
1.0827e+03,-74.5656
1.0833e+03,-71.0719
1.0838e+03,-74.5656
1.0843e+03,-78.0594
1.0848e+03,-73.0594
1.0853e+03,-68.0594
1.0859e+03,-69.5656
1.0864e+03,-71.0719
1.0869e+03,-74.5656
1.0874e+03,-78.0594
1.0880e+03,-74.5656
1.0885e+03,-71.0719
1.0890e+03,-71.0719
1.0895e+03,-71.0719
1.0900e+03,-74.5656
1.0906e+03,-78.0594
1.0911e+03,-74.5656
1.0916e+03,-71.0719
1.0921e+03,-74.5656
1.0926e+03,-78.0594
1.0932e+03,-74.5656
1.0937e+03,-71.0719
1.0942e+03,-71.5563
1.0947e+03,-72.0406
1.0952e+03,-75.05
1.0958e+03,-78.0594
1.0963e+03,-73.5469
1.0968e+03,-69.0312
1.0973e+03,-73.5469
1.0978e+03,-78.0594
1.0984e+03,-76.5563
1.0989e+03,-75.05
1.0994e+03,-75.05
1.0999e+03,-75.05
1.1005e+03,-72.0406
1.1010e+03,-69.0312
1.1015e+03,-73.5469
1.1020e+03,-78.0594
1.1025e+03,-74.5656
1.1031e+03,-71.0719
1.1036e+03,-73.0625
1.1041e+03,-75.05
1.1046e+03,-73.5469
1.1051e+03,-72.0406
1.1057e+03,-73.5469
1.1062e+03,-75.05
1.1067e+03,-76.5563
1.1072e+03,-78.0594
1.1077e+03,-74.5656
1.1083e+03,-71.0719
1.1088e+03,-74.5656
1.1093e+03,-78.0594
1.1098e+03,-76.5563
1.1103e+03,-75.05
1.1109e+03,-76.5563
1.1114e+03,-78.0594
1.1119e+03,-74.5656
1.1124e+03,-71.0719
1.1129e+03,-74.5656
1.1135e+03,-78.0594
1.1140e+03,-74.5656
1.1145e+03,-71.0719
1.1150e+03,-74.5656
1.1156e+03,-78.0594
1.1161e+03,-76.5563
1.1166e+03,-75.05
1.1171e+03,-75.05
1.1176e+03,-75.05
1.1182e+03,-76.5563
1.1187e+03,-78.0594
1.1192e+03,-76.5563
1.1197e+03,-75.05
1.1202e+03,-73.0625
1.1208e+03,-71.0719
1.1213e+03,-71.0719
1.1218e+03,-71.0719
1.1223e+03,-74.5656
1.1228e+03,-78.0594
1.1234e+03,-74.5656
1.1239e+03,-71.0719
1.1244e+03,-74.5656
1.1249e+03,-78.0594
1.1254e+03,-78.0594
1.1260e+03,-78.0594
1.1265e+03,-76.5563
1.1270e+03,-75.05
1.1275e+03,-76.5563
1.1281e+03,-78.0594
1.1286e+03,-74.5656
1.1291e+03,-71.0719
1.1296e+03,-73.0625
1.1301e+03,-75.05
1.1307e+03,-73.5469
1.1312e+03,-72.0406
1.1317e+03,-73.5469
1.1322e+03,-75.05
1.1327e+03,-73.5469
1.1333e+03,-72.0406
1.1338e+03,-71.5563
1.1343e+03,-71.0719
1.1348e+03,-74.5656
1.1353e+03,-78.0594
1.1359e+03,-76.5563
1.1364e+03,-75.05
1.1369e+03,-75.05
1.1374e+03,-75.05
1.1379e+03,-75.05
1.1385e+03,-75.05
1.1390e+03,-75.05
1.1395e+03,-75.05
1.1400e+03,-75.05
1.1406e+03,-75.05
1.1411e+03,-75.05
1.1416e+03,-75.05
1.1421e+03,-75.05
1.1426e+03,-75.05
1.1432e+03,-73.5469
1.1437e+03,-72.0406
1.1442e+03,-75.05
1.1447e+03,-78.0594
1.1452e+03,-74.5656
1.1458e+03,-71.0719
1.1463e+03,-74.5656
1.1468e+03,-78.0594
1.1473e+03,-73.5469
1.1478e+03,-69.0312
1.1484e+03,-73.5469
1.1489e+03,-78.0594
1.1494e+03,-76.5563
1.1499e+03,-75.05
1.1504e+03,-75.05
1.1510e+03,-75.05
1.1515e+03,-75.05
1.1520e+03,-75.05
1.1525e+03,-75.05
1.1531e+03,-75.05
1.1536e+03,-75.05
1.1541e+03,-75.05
1.1546e+03,-76.5563
1.1551e+03,-78.0594
1.1557e+03,-75.05
1.1562e+03,-72.0406
1.1567e+03,-72.0406
1.1572e+03,-72.0406
1.1577e+03,-75.05
1.1583e+03,-78.0594
1.1588e+03,-73.5469
1.1593e+03,-69.0312
1.1598e+03,-73.5469
1.1603e+03,-78.0594
1.1609e+03,-76.5563
1.1614e+03,-75.05
1.1619e+03,-75.05
1.1624e+03,-75.05
1.1629e+03,-76.5563
1.1635e+03,-78.0594
1.1640e+03,-78.0594
1.1645e+03,-78.0594
1.1650e+03,-78.0594
1.1656e+03,-78.0594
1.1661e+03,-74.5656
1.1666e+03,-71.0719
1.1671e+03,-71.0719
1.1676e+03,-71.0719
1.1682e+03,-74.5656
1.1687e+03,-78.0594
1.1692e+03,-75.05
1.1697e+03,-72.0406
1.1702e+03,-73.5469
1.1708e+03,-75.05
1.1713e+03,-75.05
1.1718e+03,-75.05
1.1723e+03,-73.0625
1.1728e+03,-71.0719
1.1734e+03,-74.5656
1.1739e+03,-78.0594
1.1744e+03,-78.0594
1.1749e+03,-78.0594
1.1754e+03,-73.5469
1.1760e+03,-69.0312
1.1765e+03,-73.5469
1.1770e+03,-78.0594
1.1775e+03,-74.5656
1.1780e+03,-71.0719
1.1786e+03,-73.0625
1.1791e+03,-75.05
1.1796e+03,-73.0625
1.1801e+03,-71.0719
1.1807e+03,-74.5656
1.1812e+03,-78.0594
1.1817e+03,-78.0594
1.1822e+03,-78.0594
1.1827e+03,-75.05
1.1833e+03,-72.0406
1.1838e+03,-73.5469
1.1843e+03,-75.05
1.1848e+03,-76.5563
1.1853e+03,-78.0594
1.1859e+03,-78.0594
1.1864e+03,-78.0594
1.1869e+03,-74.5656
1.1874e+03,-71.0719
1.1879e+03,-73.0625
1.1885e+03,-75.05
1.1890e+03,-73.5469
1.1895e+03,-72.0406
1.1900e+03,-73.5469
1.1905e+03,-75.05
1.1911e+03,-75.05
1.1916e+03,-75.05
1.1921e+03,-76.5563
1.1926e+03,-78.0594
1.1932e+03,-78.0594
1.1937e+03,-78.0594
1.1942e+03,-74.5656
1.1947e+03,-71.0719
1.1952e+03,-74.5656
1.1958e+03,-78.0594
1.1963e+03,-76.5563
1.1968e+03,-75.05
1.1973e+03,-76.5563
1.1978e+03,-78.0594
1.1984e+03,-78.0594
1.1989e+03,-78.0594
1.1994e+03,-76.5563
1.1999e+03,-75.05
1.2004e+03,-76.5563
1.2010e+03,-78.0594
1.2015e+03,-74.5656
1.2020e+03,-71.0719
1.2025e+03,-74.5656
1.2030e+03,-78.0594
1.2036e+03,-76.5563
1.2041e+03,-75.05
1.2046e+03,-73.0625
1.2051e+03,-71.0719
1.2057e+03,-74.5656
1.2062e+03,-78.0594
1.2067e+03,-75.05
1.2072e+03,-72.0406
1.2077e+03,-72.0406
1.2083e+03,-72.0406
1.2088e+03,-71.5563
1.2093e+03,-71.0719
1.2098e+03,-73.0625
1.2103e+03,-75.05
1.2109e+03,-76.5563
1.2114e+03,-78.0594
1.2119e+03,-74.5656
1.2124e+03,-71.0719
1.2129e+03,-74.5656
1.2135e+03,-78.0594
1.2140e+03,-76.5563
1.2145e+03,-75.05
1.2150e+03,-76.5563
1.2155e+03,-78.0594
1.2161e+03,-76.5563
1.2166e+03,-75.05
1.2171e+03,-75.05
1.2176e+03,-75.05
1.2182e+03,-73.0625
1.2187e+03,-71.0719
1.2192e+03,-74.5656
1.2197e+03,-78.0594
1.2202e+03,-74.5656
1.2208e+03,-71.0719
1.2213e+03,-73.0625
1.2218e+03,-75.05
1.2223e+03,-76.5563
1.2228e+03,-78.0594
1.2234e+03,-74.5656
1.2239e+03,-71.0719
1.2244e+03,-74.5656
1.2249e+03,-78.0594
1.2254e+03,-76.5563
1.2260e+03,-75.05
1.2265e+03,-75.05
1.2270e+03,-75.05
1.2275e+03,-73.0625
1.2280e+03,-71.0719
1.2286e+03,-71.5563
1.2291e+03,-72.0406
1.2296e+03,-75.05
1.2301e+03,-78.0594
1.2307e+03,-76.5563
1.2312e+03,-75.05
1.2317e+03,-73.5469
1.2322e+03,-72.0406
1.2327e+03,-75.05
1.2333e+03,-78.0594
1.2338e+03,-73.5469
1.2343e+03,-69.0312
1.2348e+03,-73.5469
1.2353e+03,-78.0594
1.2359e+03,-74.5656
1.2364e+03,-71.0719
1.2369e+03,-71.5563
1.2374e+03,-72.0406
1.2379e+03,-71.5563
1.2385e+03,-71.0719
1.2390e+03,-71.0719
1.2395e+03,-71.0719
1.2400e+03,-71.0719
1.2405e+03,-71.0719
1.2411e+03,-74.5656
1.2416e+03,-78.0594
1.2421e+03,-76.5563
1.2426e+03,-75.05
1.2431e+03,-75.05
1.2437e+03,-75.05
1.2442e+03,-76.5563
1.2447e+03,-78.0594
1.2452e+03,-74.5656
1.2458e+03,-71.0719
1.2463e+03,-74.5656
1.2468e+03,-78.0594
1.2473e+03,-74.5656
1.2478e+03,-71.0719
1.2484e+03,-71.0719
1.2489e+03,-71.0719
1.2494e+03,-74.5656
1.2499e+03,-78.0594
1.2504e+03,-73.5469
1.2510e+03,-69.0312
1.2515e+03,-73.5469
1.2520e+03,-78.0594
1.2525e+03,-74.5656
1.2530e+03,-71.0719
1.2536e+03,-74.5656
1.2541e+03,-78.0594
1.2546e+03,-75.05
1.2551e+03,-72.0406
1.2556e+03,-75.05
1.2562e+03,-78.0594
1.2567e+03,-76.5563
1.2572e+03,-75.05
1.2577e+03,-75.05
1.2583e+03,-75.05
1.2588e+03,-73.0625
1.2593e+03,-71.0719
1.2598e+03,-74.5656
1.2603e+03,-78.0594
1.2609e+03,-76.5563
1.2614e+03,-75.05
1.2619e+03,-75.05
1.2624e+03,-75.05
1.2629e+03,-73.0625
1.2635e+03,-71.0719
1.2640e+03,-73.0625
1.2645e+03,-75.05
1.2650e+03,-73.0625
1.2655e+03,-71.0719
1.2661e+03,-74.5656
1.2666e+03,-78.0594
1.2671e+03,-78.0594
1.2676e+03,-78.0594
1.2681e+03,-76.5563
1.2687e+03,-75.05
1.2692e+03,-73.0625
1.2697e+03,-71.0719
1.2702e+03,-74.5656
1.2708e+03,-78.0594
1.2713e+03,-76.5563
1.2718e+03,-75.05
1.2723e+03,-71.5563
1.2728e+03,-68.0594
1.2734e+03,-73.0594
1.2739e+03,-78.0594
1.2744e+03,-74.5656
1.2749e+03,-71.0719
1.2754e+03,-74.5656
1.2760e+03,-78.0594
1.2765e+03,-76.5563
1.2770e+03,-75.05
1.2775e+03,-76.5563
1.2780e+03,-78.0594
1.2786e+03,-75.05
1.2791e+03,-72.0406
1.2796e+03,-71.5563
1.2801e+03,-71.0719
1.2806e+03,-74.5656
1.2812e+03,-78.0594
1.2817e+03,-78.0594
1.2822e+03,-78.0594
1.2827e+03,-78.0594
1.2833e+03,-78.0594
1.2838e+03,-74.5656
1.2843e+03,-71.0719
1.2848e+03,-71.5563
1.2853e+03,-72.0406
1.2859e+03,-70.5375
1.2864e+03,-69.0312
1.2869e+03,-73.5469
1.2874e+03,-78.0594
1.2879e+03,-74.5656
1.2885e+03,-71.0719
1.2890e+03,-74.5656
1.2895e+03,-78.0594
1.2900e+03,-76.5563
1.2905e+03,-75.05
1.2911e+03,-73.0625
1.2916e+03,-71.0719
1.2921e+03,-73.0625
1.2926e+03,-75.05
1.2931e+03,-73.0625
1.2937e+03,-71.0719
1.2942e+03,-71.5563
1.2947e+03,-72.0406
1.2952e+03,-72.0406
1.2958e+03,-72.0406
1.2963e+03,-75.05
1.2968e+03,-78.0594
1.2973e+03,-74.5656
1.2978e+03,-71.0719
1.2984e+03,-74.5656
1.2989e+03,-78.0594
1.2994e+03,-76.5563
1.2999e+03,-75.05
1.3004e+03,-76.5563
1.3010e+03,-78.0594
1.3015e+03,-76.5563
1.3020e+03,-75.05
1.3025e+03,-76.5563
1.3030e+03,-78.0594
1.3036e+03,-76.5563
1.3041e+03,-75.05
1.3046e+03,-76.5563
1.3051e+03,-78.0594
1.3056e+03,-78.0594
1.3062e+03,-78.0594
1.3067e+03,-76.5563
1.3072e+03,-75.05
1.3077e+03,-76.5563
1.3082e+03,-78.0594
1.3088e+03,-76.5563
1.3093e+03,-75.05
1.3098e+03,-75.05
1.3103e+03,-75.05
1.3109e+03,-73.0625
1.3114e+03,-71.0719
1.3119e+03,-74.5656
1.3124e+03,-78.0594
1.3129e+03,-76.5563
1.3135e+03,-75.05
1.3140e+03,-76.5563
1.3145e+03,-78.0594
1.3150e+03,-78.0594
1.3155e+03,-78.0594
1.3161e+03,-74.5656
1.3166e+03,-71.0719
1.3171e+03,-71.0719
1.3176e+03,-71.0719
1.3181e+03,-74.5656
1.3187e+03,-78.0594
1.3192e+03,-78.0594
1.3197e+03,-78.0594
1.3202e+03,-75.05
1.3207e+03,-72.0406
1.3213e+03,-75.05
1.3218e+03,-78.0594
1.3223e+03,-74.5656
1.3228e+03,-71.0719
1.3234e+03,-70.0531
1.3239e+03,-69.0312
1.3244e+03,-73.5469
1.3249e+03,-78.0594
1.3254e+03,-78.0594
1.3260e+03,-78.0594
1.3265e+03,-76.5563
1.3270e+03,-75.05
1.3275e+03,-76.5563
1.3280e+03,-78.0594
1.3286e+03,-78.0594
1.3291e+03,-78.0594
1.3296e+03,-76.5563
1.3301e+03,-75.05
1.3306e+03,-75.05
1.3312e+03,-75.05
1.3317e+03,-75.05
1.3322e+03,-75.05
1.3327e+03,-76.5563
1.3332e+03,-78.0594
1.3338e+03,-76.5563
1.3343e+03,-75.05
1.3348e+03,-76.5563
1.3353e+03,-78.0594
1.3359e+03,-76.5563
1.3364e+03,-75.05
1.3369e+03,-76.5563
1.3374e+03,-78.0594
1.3379e+03,-76.5563
1.3385e+03,-75.05
1.3390e+03,-76.5563
1.3395e+03,-78.0594
1.3400e+03,-78.0594
1.3405e+03,-78.0594
1.3411e+03,-78.0594
1.3416e+03,-78.0594
1.3421e+03,-78.0594
1.3426e+03,-78.0594
1.3431e+03,-76.5563
1.3437e+03,-75.05
1.3442e+03,-76.5563
1.3447e+03,-78.0594
1.3452e+03,-78.0594
1.3457e+03,-78.0594
1.3463e+03,-74.5656
1.3468e+03,-71.0719
1.3473e+03,-74.5656
1.3478e+03,-78.0594
1.3484e+03,-75.05
1.3489e+03,-72.0406
1.3494e+03,-73.5469
1.3499e+03,-75.05
1.3504e+03,-76.5563
1.3510e+03,-78.0594
1.3515e+03,-78.0594
1.3520e+03,-78.0594
1.3525e+03,-78.0594
1.3530e+03,-78.0594
1.3536e+03,-78.0594
1.3541e+03,-78.0594
1.3546e+03,-75.05
1.3551e+03,-72.0406
1.3556e+03,-75.05
1.3562e+03,-78.0594
1.3567e+03,-78.0594
1.3572e+03,-78.0594
1.3577e+03,-75.05
1.3582e+03,-72.0406
1.3588e+03,-75.05
1.3593e+03,-78.0594
1.3598e+03,-74.5656
1.3603e+03,-71.0719
1.3609e+03,-74.5656
1.3614e+03,-78.0594
1.3619e+03,-78.0594
1.3624e+03,-78.0594
1.3629e+03,-78.0594
1.3635e+03,-78.0594
1.3640e+03,-75.05
1.3645e+03,-72.0406
1.3650e+03,-73.5469
1.3655e+03,-75.05
1.3661e+03,-76.5563
1.3666e+03,-78.0594
1.3671e+03,-76.5563
1.3676e+03,-75.05
1.3681e+03,-76.5563
1.3687e+03,-78.0594
1.3692e+03,-78.0594
1.3697e+03,-78.0594
1.3702e+03,-76.5563
1.3707e+03,-75.05
1.3713e+03,-76.5563
1.3718e+03,-78.0594
1.3723e+03,-78.0594
1.3728e+03,-78.0594
1.3733e+03,-78.0594
1.3739e+03,-78.0594
1.3744e+03,-75.05
1.3749e+03,-72.0406
1.3754e+03,-71.5563
1.3760e+03,-71.0719
1.3765e+03,-74.5656
1.3770e+03,-78.0594
1.3775e+03,-76.5563
1.3780e+03,-75.05
1.3786e+03,-76.5563
1.3791e+03,-78.0594
1.3796e+03,-78.0594
1.3801e+03,-78.0594
1.3806e+03,-76.5563
1.3812e+03,-75.05
1.3817e+03,-76.5563
1.3822e+03,-78.0594
1.3827e+03,-76.5563
1.3832e+03,-75.05
1.3838e+03,-76.5563
1.3843e+03,-78.0594
1.3848e+03,-74.5656
1.3853e+03,-71.0719
1.3858e+03,-74.5656
1.3864e+03,-78.0594
1.3869e+03,-78.0594
1.3874e+03,-78.0594
1.3879e+03,-78.0594
1.3885e+03,-78.0594
1.3890e+03,-78.0594
1.3895e+03,-78.0594
1.3900e+03,-78.0594
1.3905e+03,-78.0594
1.3911e+03,-78.0594
1.3916e+03,-78.0594
1.3921e+03,-78.0594
1.3926e+03,-78.0594
1.3931e+03,-78.0594
1.3937e+03,-78.0594
1.3942e+03,-78.0594
1.3947e+03,-78.0594
1.3952e+03,-78.0594
1.3957e+03,-78.0594
1.3963e+03,-76.5563
1.3968e+03,-75.05
1.3973e+03,-76.5563
1.3978e+03,-78.0594
1.3983e+03,-78.0594
1.3989e+03,-78.0594
1.3994e+03,-78.0594
1.3999e+03,-78.0594
1.4004e+03,-78.0594
1.4010e+03,-78.0594
1.4015e+03,-78.0594
1.4020e+03,-78.0594
1.4025e+03,-78.0594
1.4030e+03,-78.0594
1.4036e+03,-76.5563
1.4041e+03,-75.05
1.4046e+03,-76.5563
1.4051e+03,-78.0594
1.4056e+03,-76.5563
1.4062e+03,-75.05
1.4067e+03,-75.05
1.4072e+03,-75.05
1.4077e+03,-73.0625
1.4082e+03,-71.0719
1.4088e+03,-74.5656
1.4093e+03,-78.0594
1.4098e+03,-74.5656
1.4103e+03,-71.0719
1.4108e+03,-74.5656
1.4114e+03,-78.0594
1.4119e+03,-78.0594
1.4124e+03,-78.0594
1.4129e+03,-78.0594
1.4135e+03,-78.0594
1.4140e+03,-74.5656
1.4145e+03,-71.0719
1.4150e+03,-74.5656
1.4155e+03,-78.0594
1.4161e+03,-78.0594
1.4166e+03,-78.0594
1.4171e+03,-74.5656
1.4176e+03,-71.0719
1.4181e+03,-71.0719
1.4187e+03,-71.0719
1.4192e+03,-73.0625
1.4197e+03,-75.05
1.4202e+03,-76.5563
1.4207e+03,-78.0594
1.4213e+03,-76.5563
1.4218e+03,-75.05
1.4223e+03,-76.5563
1.4228e+03,-78.0594
1.4233e+03,-73.5469
1.4239e+03,-69.0312
1.4244e+03,-73.5469
1.4249e+03,-78.0594
1.4254e+03,-78.0594
1.4260e+03,-78.0594
1.4265e+03,-78.0594
1.4270e+03,-78.0594
1.4275e+03,-75.05
1.4280e+03,-72.0406
1.4286e+03,-73.5469
1.4291e+03,-75.05
1.4296e+03,-76.5563
1.4301e+03,-78.0594
1.4306e+03,-76.5563
1.4312e+03,-75.05
1.4317e+03,-76.5563
1.4322e+03,-78.0594
1.4327e+03,-76.5563
1.4332e+03,-75.05
1.4338e+03,-76.5563
1.4343e+03,-78.0594
1.4348e+03,-78.0594
1.4353e+03,-78.0594
1.4358e+03,-78.0594
1.4364e+03,-78.0594
1.4369e+03,-78.0594
1.4374e+03,-78.0594
1.4379e+03,-78.0594
1.4384e+03,-78.0594
1.4390e+03,-76.5563
1.4395e+03,-75.05
1.4400e+03,-73.0625
1.4405e+03,-71.0719
1.4411e+03,-73.0625
1.4416e+03,-75.05
1.4421e+03,-76.5563
1.4426e+03,-78.0594
1.4431e+03,-76.5563
1.4437e+03,-75.05
1.4442e+03,-73.5469
1.4447e+03,-72.0406
1.4452e+03,-75.05
1.4457e+03,-78.0594
1.4463e+03,-76.5563
1.4468e+03,-75.05
1.4473e+03,-76.5563
1.4478e+03,-78.0594
1.4483e+03,-74.5656
1.4489e+03,-71.0719
1.4494e+03,-74.5656
1.4499e+03,-78.0594
1.4504e+03,-76.5563
1.4509e+03,-75.05
1.4515e+03,-75.05
1.4520e+03,-75.05
1.4525e+03,-76.5563
1.4530e+03,-78.0594
1.4536e+03,-78.0594
1.4541e+03,-78.0594
1.4546e+03,-76.5563
1.4551e+03,-75.05
1.4556e+03,-75.05
1.4562e+03,-75.05
1.4567e+03,-75.05
1.4572e+03,-75.05
1.4577e+03,-76.5563
1.4582e+03,-78.0594
1.4588e+03,-74.5656
1.4593e+03,-71.0719
1.4598e+03,-74.5656
1.4603e+03,-78.0594
1.4608e+03,-76.5563
1.4614e+03,-75.05
1.4619e+03,-76.5563
1.4624e+03,-78.0594
1.4629e+03,-78.0594
1.4634e+03,-78.0594
1.4640e+03,-76.5563
1.4645e+03,-75.05
1.4650e+03,-76.5563
1.4655e+03,-78.0594
1.4661e+03,-76.5563
1.4666e+03,-75.05
1.4671e+03,-76.5563
1.4676e+03,-78.0594
1.4681e+03,-78.0594
1.4687e+03,-78.0594
1.4692e+03,-78.0594
1.4697e+03,-78.0594
1.4702e+03,-78.0594
1.4707e+03,-78.0594
1.4713e+03,-75.05
1.4718e+03,-72.0406
1.4723e+03,-75.05
1.4728e+03,-78.0594
1.4733e+03,-78.0594
1.4739e+03,-78.0594
1.4744e+03,-78.0594
1.4749e+03,-78.0594
1.4754e+03,-76.5563
1.4759e+03,-75.05
1.4765e+03,-76.5563
1.4770e+03,-78.0594
1.4775e+03,-78.0594
1.4780e+03,-78.0594
1.4786e+03,-76.5563
1.4791e+03,-75.05
1.4796e+03,-76.5563
1.4801e+03,-78.0594
1.4806e+03,-78.0594
1.4812e+03,-78.0594
1.4817e+03,-78.0594
1.4822e+03,-78.0594
1.4827e+03,-78.0594
1.4832e+03,-78.0594
1.4838e+03,-78.0594
1.4843e+03,-78.0594
1.4848e+03,-78.0594
1.4853e+03,-78.0594
1.4858e+03,-78.0594
1.4864e+03,-78.0594
1.4869e+03,-78.0594
1.4874e+03,-78.0594
1.4879e+03,-78.0594
1.4884e+03,-78.0594
1.4890e+03,-74.5656
1.4895e+03,-71.0719
1.4900e+03,-74.5656
1.4905e+03,-78.0594
1.4911e+03,-78.0594
1.4916e+03,-78.0594
1.4921e+03,-78.0594
1.4926e+03,-78.0594
1.4931e+03,-76.5563
1.4937e+03,-75.05
1.4942e+03,-76.5563
1.4947e+03,-78.0594
1.4952e+03,-78.0594
1.4957e+03,-78.0594
1.4963e+03,-76.5563
1.4968e+03,-75.05
1.4973e+03,-76.5563
1.4978e+03,-78.0594
1.4983e+03,-78.0594
1.4989e+03,-78.0594
1.4994e+03,-78.0594
1.4999e+03,-78.0594
1.5004e+03,-75.05
1.5009e+03,-72.0406
1.5015e+03,-71.5563
1.5020e+03,-71.0719
1.5025e+03,-71.0719
1.5030e+03,-71.0719
1.5035e+03,-73.0625
1.5041e+03,-75.05
1.5046e+03,-75.05
1.5051e+03,-75.05
1.5056e+03,-76.5563
1.5062e+03,-78.0594
1.5067e+03,-76.5563
1.5072e+03,-75.05
1.5077e+03,-76.5563
1.5082e+03,-78.0594
1.5088e+03,-78.0594
1.5093e+03,-78.0594
1.5098e+03,-76.5563
1.5103e+03,-75.05
1.5108e+03,-76.5563
1.5114e+03,-78.0594
1.5119e+03,-78.0594
1.5124e+03,-78.0594
1.5129e+03,-76.5563
1.5134e+03,-75.05
1.5140e+03,-76.5563
1.5145e+03,-78.0594
1.5150e+03,-74.5656
1.5155e+03,-71.0719
1.5160e+03,-73.0625
1.5166e+03,-75.05
1.5171e+03,-73.0625
1.5176e+03,-71.0719
1.5181e+03,-73.0625
1.5187e+03,-75.05
1.5192e+03,-73.0625
1.5197e+03,-71.0719
1.5202e+03,-74.5656
1.5207e+03,-78.0594
1.5213e+03,-75.05
1.5218e+03,-72.0406
1.5223e+03,-75.05
1.5228e+03,-78.0594
1.5233e+03,-76.5563
1.5239e+03,-75.05
1.5244e+03,-75.05
1.5249e+03,-75.05
1.5254e+03,-75.05
1.5259e+03,-75.05
1.5265e+03,-76.5563
1.5270e+03,-78.0594
1.5275e+03,-78.0594
1.5280e+03,-78.0594
1.5285e+03,-78.0594
1.5291e+03,-78.0594
1.5296e+03,-76.5563
1.5301e+03,-75.05
1.5306e+03,-76.5563
1.5312e+03,-78.0594
